Tweet index	Label	Tweet text
1	0	the truth def hurts, wow
1	0	@maison_d_ami Says video unavailable but st least someone got the jist! :) xx
1	0	I'm not commending this team until after the game is over lol
1	0	Watching the last leg 🦵
1	0	@binladenfanacct @invisibleplace @womanbeater taking dad mode to the next level.
1	0	@_barmz @ugowilliams @SubDeliveryZone So doing laundry what makes a woman's life purposeful? Is that the reason I think people get married? Washing Ur clothes = wife material? How dumb
1	0	Just Because You're The Owner, Doesn't Mean You're An Acceptable Boss.  You're Flaws outweigh My Ability to Give A Fuck About Your Prosperity.  Fix that, ASAP, PLZ &amp; TY. I Tried, and you STILL Found A Way to Scapegoat Me for your Personal Nonsense. Grow Up, You Fucking Child. &lt;3
1	0	Please please put Murray St and Belmont both in the tournament over some shitty power five team like Indiana https://t.co/HoLcpDTqMR
1	0	@Pterodactylsftw how are the cats dealing with the puppy?
1	0	@TorieCorzo Dude tryna live like the worst part of Eminem's life
1	0	. . .That’s suspicious, but alright.    He’ll defintely make the cat actual homemade waffles this time since he’s out of the store-bought ones. https://t.co/Z7aBZj3YAA
1	0	@seekerscream WOW....i appreciate you sharing the experience with me then im so glad to be seeing it and viewing you i love you
1	0	Congrats on the regular season sweep @bc18yoder!!  Hoping for a Zion filled rematch next Fri 😉 #GoDuke 🏀💙
1	0	@kevsims2012 @CassandraRules Oh. No.  She is not any of the labels you might try to attach to her, but particularly that one.  This is my polite way of saying she's all over the fucking map (which means I occasionally agree with some of what she says).
1	0	Come on Mr. President. Release the indictments. Want to see the evil taken down. https://t.co/9bdBx96Izd
1	0	@isabelllRaR @KamalaHarris @goiners It's actually not. It prevents law abiding Americans from exercising constitutional rights and that's wrong. The majority of the counties in NY understand this and have passed legislation officially opposing the NY SAFE Act. https://t.co/UnrrTOIn4Y
1	0	Bruce’s scream during his wirkout is just a small sample of the rage within the man. Bruce is always known to keep his emotions in check. So hearing him letting his anger out, even just for a secobd, is a treat to see.
1	0	@Ally_Hoying @scotthoying Hi yes hello I adore you and I'm sorry you're not in the best place at the moment but I'm so so happy that you have someone as wonderful as Scott to look up to and seek comfort in and I hope things smooth out and get better asap and you know I'll always always be here for you ❤️
1	0	@realDonaldTrump @AnnCoulter Ann is smarter than pretty much every other Trump supporter. It's no wonder that she recognizes how Trump is screwing over his own people and using them as part of the gimmick for his support and reelection. MAGA is a bunch of idiots!  #AnnCoulter2020 #TrumpCrimeFamily https://t.co/hmitNx5q1x
1	0	But, in fact, my father saw the little meatloaf in the adoption agency bassinet and thought to himself "Wow. This really takes me back to high school english class." and named me after a Robert Herrick poem. This one, to be precise: https://t.co/3TVLde2xWQ
1	0	Why the ugly niggas gotta be so sweet?
1	0	We have a delay of game at the #GRvsMIL game... We shall returning a minute! #MILhockey @mkeadmirals @griffinshockey https://t.co/HMKrqQZwjF
1	0	@mistressmatisse @LAVIPconsulting Just be happy with the tool you were born with.
1	0	I'm finally on psych meds and I've stopped having hallucinations for the most part, which is a great relief and allows me to actually sleep. I've also finally purchased a number of accesibility devices (I want to make a thread with recs soon) which have been life-changers.
1	0	@OjPats4 @MrDane1982 He was all over the place and still is.
1	0	@DeafInMedia A6: We think the key is that our allies need to consider why ASL is used and we will be sharing an video where our vice chair, @NeilSprouse talks about how ASL should be regarded and used in media.  https://t.co/ZwIZigP5di, we also heavily encourage DEAF ASL consultants be used.
1	0	@SConnell92 Wankers😂 kyles slevering a lot a pish about game of thrones and the Breich burn😂😂😂😂
1	0	@realDonaldTrump Anything for a photo op and campaign ad. We all know the real reasons you are there.
1	0	@Chopsyturvey @ShivAroor ...while in same sector one of your Bison got a "bird strike", ironically the ejector hold the rank of Wing Commander as well
1	0	"ThE bRuInS cAnT fInIsH!" https://t.co/9XFf6ccmYd
1	0	@hannah_sutch113 Meet me in the yard #youwont
1	0	I forgot mumble mumble raspy marble mouth dragon is in Fringe and I can’t believe I liked him back in the day. https://t.co/nbCai4WVGy
1	0	*scottish accent*  'that bloke would let you spew on the carpet, fight, 100% definitely no problem'
1	0	Don’t read the last page #KCA #VoteDelicate https://t.co/uOlDWVqu02
1	0	@ChuckCallesto @durbin64 DID I READ THAT AS  RUSSIA's   POGROMS ?????  did bernie see drugged athletes in   russia  Or russkies poisoning  Russians in the u.k.?
1	0	Accidentally fasted for 22 hr yesterday bc of the meeting with my CPA so binged afterwards. Food was good but threw up in the middle of kendo after dinner. #fasting #bingedeating https://t.co/8rYbVrEXXp
1	0	What’s the move niggas https://t.co/tOMQI8THdF
1	0	Gott in yeaterday spilt a fulllllllllllll! Tub of ink on the floor, stupid stupidd stupidddddd boy smelly ink house
1	0	Got the look of about to get wiped. Gotta fight back.
1	0	sal haddads   Here’s a song for you... THE QUIET by Troye Sivan https://t.co/Mx43MiwcDr
1	0	Day 1 at our 2019 For the Love of Gymnastics competition. Great job to all or Acro Cats who competed today! 🤸🏼‍♀️🐾
1	0	@TheOGBklynGirl I was shocked. I don't even want to know the content that got posted. Well... I do and don't. Just crazy
1	0	@oniontina They are having a good relationship and time together, and that's what i enjoy the most when looking at this stuff, genuine love makes the entire drawing more charming, regardless of who it is.
1	0	Polite company (and most of my family, evidently) have always assumed that my mom being a huge Beatles fan is why my parents eschewed MULTIPLE GENERATIONS OF TRADITION and gave me the first name Julia instead of some variant of Elizabeth.
1	0	The most annoying part about having cats is there fucking hair sticking to my face after I do my skincare
1	0	@wiscosports17 @debatehiphop Of course, but that would get it the attention and Grammy it deserves. Sadly it’s gone from picking the most talented artists to a popularity contest
1	0	Will daylight saving time bill set the sun on clock changes in California? #california #cali #bhivelabs #bhive #bhivenectar #bhivechat https://t.co/0BjyPEW8V2
1	0	Player of the Year!
1	0	#ServiceForLifeAndBeyond      Blessed are such families and blessed are such an ecosystems that do not leave the opportunity to serve humanity even after death...  @Gurmeetramrahim Ji https://t.co/PSsb3MiYeL
1	0	@FloWrestling @BigTenNetwork stream is painful to say the least
1	0	Look, my mama told me I could grow to be great I talked to God and told him show me the way Look, I took the time just to work on me And now all the problems I had are just rolling away
1	0	@ReallySwara @AbhinandanSekhr Does your father Indian Navy veteran Commodore Uday Bhasker @theUdayB has the opinion as urs ?
1	0	I used to be in a hardcore band with a fat, muscular, and heavily tattooed 'apolitical' skinhead that has a fetish for the Zodiac Killer to the point of writing a song in tribute. Then he started a comic book store, hooked up with young swarthy Jewess, and his hatred dissipated.
1	0	@BarelyBrooke @jaelynharding Please take a picture with him for the #gang
1	0	@theDerekAtwood @darrenrovell Couldn’t agree more. Definitely has a great tweet every once in awhile, but most of the time he is just proving how big of a nerd he is.
1	0	Congrats Jake Richardson on a great season &amp; 5th Place finish at PA States.  It’s hard to properly thank Coach Eli Seipel for what he’s meant to the Mars wrestling team and program this season and during the entirety of his time with us. He’s the best!  #FightinHard #PlanetProud https://t.co/pjpwh9gk5M
1	0	@msmarfinkle Plus she walks in front of the doushnot.
1	0	if i want to spend more time with you, i’ll make an effort to do so. if i’m not getting the same energy back, i’ll leave. simple as that.
1	0	@jlist @JListPeter Seriously, though.  And the Tempest Wolves? SO MUCH ANIMATION. I had to watch an episode twice the first time I noticed it. Their tails are on-screen as much as possible, and always fully animated. That's MADNESS. Beautiful, beautiful madness.
1	0	Hopefully the Toronto game ends up being a cracker these games have been dull to me approaching the end of the year
1	0	The Notebook is on Netflix, you’re welcome 💗💗💗💗💗💗 https://t.co/gXThvKmG75
1	0	@smorales13 Omg is that what that is ? One of my best friends, he gave me they movie when I said I had not seen that before. He had the same reaction. So I apparently have it on DVD, but still haven’t seen it 😂😭
1	0	“If they’re simple you have to be twice as simple cause they won’t fucking understand what the fuck you’re saying” - unknown
1	0	@NasamPol @mathematicsprof There is an excerpt, "Varieties of Symmetry", https://t.co/TOYrmgoN9n. As said, the full talk was collected in "Third Thoughts".
1	0	The thing you're searching for is right there and you don't even know it
1	0	@BroncoFlacco @Savage49er16 If he wants to limit himself then that's on him. What are your teams that you like other the the Broncos?
1	0	"Do you know what inspired your name?" this video asks. Strap in, kids. You're about to hear the story of how Jules accidentally got named after dirty poetry. https://t.co/ovtCLEYJf9
1	0	I’ll finish school, I’ll pursue my career,  I’ll be the man I’ve dreamed of being. I got this.
1	0	@_OscaaaarrrQ That’s always the answer
1	0	@DoorknobJack @AdirondackGypsy @JulieSimpson174 Then read the bill and stop using Fox News talking points.
1	0	WOW... special gift for my sweet Nettie Cumpton and amazing music. — attending Lightning Kings: Blues-Fueled Rock &amp; Funk at The Sapphire Room https://t.co/HbAoM8NAmZ
1	0	@AmandaCook627 KASOTA STONE!!!!!  (The stone for that building was quarried within 10 minutes' drive of my college. It gets in your bones. I can't wait to get to that museum myself.)
1	0	New York has lost 5 of their last 8 games at the Coliseum.
1	0	@JuddApatow Trump supporters have put him on the same level as the Lord
1	0	@Jhagra gas of karak has spread all over the country but not in karak. pathetic you people are  creating another bugti in karak shameful
1	0	I have spent the entire day writing wow. I just hope this new material I have is something. This is not an easy life, It really isnt.  I am always hoping and yes sucking off the good lord just for a deal with the Devil.
1	0	@OhhRiiOnn Can’t they feel the coldness?? 🙄🙄🙄
1	0	@davidgolbitz It's amazing how I read through the whole thread, agree with what I am reading and the first comment is some jackass that didn't read the thread at all, probably can't read and just had to prove the whole point of the thread.
1	0	@themostdarned Valid point! I still think there needs to be some kind of reworking of the system where you aren't obligated to like everything out of politeness--more relevant on IG than here.
1	0	I played the Search the Waves mini game in Paradise Island 2, and my score was: 20 #GameInsight #ParadiseIsland2
1	0	The thing is, I need to remind myself that the party has good conversations and some great people to meet, some of whom become permanent friends, but it's still a party. A place to visit, not to live.
1	0	It’s only appropriate that @Travistritt’s “Where The Corn Don’t Grow” is playing at the USA as @TexasTechMBB prepares to cut down the net! 🏆🙌🏻 #WreckEm #4To1
1	0	@Kuruvi66029443 @am_ujjwal Dude, I can't explain philosophy &amp; quantum physics here. In simple words just because Nepal is on earth every country on earth can't say Buddha was born there. That's distortion of history. Nepal is on earth, but wise versa, the whole earth isn't in Nepal. Period. Visit a doc.
1	0	We think that Duncan MacLeod, born four hundred years ago in the Highlands of Scotland, might be getting re-acquainted with the cold and snow -- after living XX-number of years in the wilds of Los Angeles. Poor Adrian. He probably had to buy that coat and hat. https://t.co/iygj4h6KZh
1	0	Holy shit the amount of red pepper flakes in this pasta
1	0	If you have anything to do with UK public sector websites then you should be aware of the new accessibility standard which came into force on 23 September 2018. https://t.co/d6SLHV2w3f
1	0	@PghBlue16 He loses the puck soooo much. Especially on the pp, this guy can’t stickhandle and can’t take a pass cleanly half the time
1	0	Onto The Garden.  #allLynn https://t.co/WNVFoy6YUT
1	0	When the people selling my house came to take pictures of it, Patrick thought it would be funny if he stuck his “special toys” to my house.
1	0	@CNN I would have pissed in the hallway
1	0	NA scrims lobby owner leaves to make a new lobby around  ten seconds before the game starts   also just for you @galadorin
1	0	@gayloyd @paulsperry_ The FBI needs to be shut down. Agents can re-interview with US Marshall's(crime) or DHS(intel)
1	0	@MMoProNick @tellquint I kinda zoned out cause I don't understand what's being said.  But saying its a personal problem (which 99% of the world "suffers") is a funny excuse - it's not a problem, it's a choice  But with knowing what people will choose, it's not changing anhrhjtn
1	0	@BarbillonLe @NoFascistLies Then please stop using the money which is a creation of the the society and not yours to use if you don't want to contribute.
1	0	@colorsyujin @jypnation the best JYP woman.. i think yes
1	0	Saturday April 6th at Eagle Aerie Hall w/ Lobotomize / Moral Deficit / A Burden On Society / @FUBAR702 / @GerryTrevino_ / Symptom / Model Citizen! Tickets $10 each from me or the locals or online at https://t.co/ceF6DOCK3U !! Retweet !! https://t.co/zwQcagTZ3H
1	0	@chiIIwaves He said that also...took his ass to NASA and he saw the training facility and the amount of shit they have to go through and he was like “I’m good fam...” 😂 but hey... I let him see for himself!
1	0	@BelindaJones68 @lindareynoldswa There can't be any more trains to wreck as the LNP have gone through heaps
1	0	Someone wants to take me to the rodeo?🤷🏽‍♀️
1	0	at least with the new X rank i know what rank i'll be in if i ever join produce
1	0	We are still experiencing the consequences of The Compromise of 1877. There's a direct line of events between "The Great Betrayal" and today. It led to Jim Crow and the rest is history. I don't think people realize what this set in motion. https://t.co/GCqCpP3U9Q
1	0	@Fact Fact: Half of the people in the World are of below average intelligence.
1	0	The first thing we need to know is that we know nothing.
1	0	@JEChalmers I’m confused, since when does “flexible” equal “ low”.? Although with the double speak today , ‘change’ means, prices up, ‘disrupt’ means a new innovative way, and ‘equality’ means lowest common denominator . So give the poor woman a break, she’s only been in the job a few days!
1	0	Thanks So Much For The Support NBA CHAPLAINS! https://t.co/o57Y3T7x2k
1	0	USC fires back making it 6-5 with 13:34 left in the 3rd #UTPuck
1	0	@BrandonC1323 I mean all the food folk including you sir! I got nuthin but love! https://t.co/fq8t4ZRdiK
1	0	Add... Trump's Worldview Crumbles As The FBI Arrests More Domestic Terrorists Than Foreign Extremists   “The findings also destroy some of Trump’s key arguments... like his wall to keep immigrants out + his travel ban to keep Muslims from entering U.S.” https://t.co/ODlOND28Fj
1	0	Hubby- “Babe.. the nurse just took my blood.. she stole it... she didn’t even ask”
1	0	THANK YOU PRESIDENT TRUMP!  THE DEMONCRATS THINK THEY HAVE IT WRAPPED UP, THEY NEED TO THINK AGAIN!  Trump Threatens To Boycott Debates After Dems Snub Fox News https://t.co/j8HkLx6xbZ
1	0	@healeytypes Deflecting to the PM?  Run for office
1	0	@ChiCityPam @rhiangalea @TheManDarren @ProudResister Also Christ was a savior to Christians and a prophet to muslims. Theology is a lot more interesting and complicated than what you see at the forefront. I'm not a professor or an expert on these matters, I just enjoy to read. I find it all interesting. Just my name shows my belief
1	0	@powelladam02 @JerryDunleavy @RadioFreeTom It doesn't represent the whole country. I'm only arguing it was more within the norms for the time than Trump in 2016.
1	0	Going to check out #myfavoritemurder  at the Park MGM tonight with the wife! https://t.co/Bq3C9xR2En
1	0	vardan is the funniest lil guy
1	0	@BonsaiTreesBand  2 weeks of waiting ✅ 6 hour drive ✅ At the venue ✅  Just waiting till 11:30 🤩
1	0	Fucking OOF (also if anyone knows the source of this, lemme know so I can give credit) https://t.co/CI9yniI6fM
1	0	on the plus side it's nearly my bday
1	0	quaqsire's starting to be one of my favorite supports in the game, finding that support really good against NM Krai.
1	0	@wewantsantana Girl bye my ass. You the one that said you NEVER hungry! 🤔
1	0	She is excited for daddy to fill this up. Tomorrow I get the first piece  of the puzzle. #shamrock5K #B3 #5K #10k #12Mi #mostbeautifulgirlintheworld https://t.co/BhMmxjZ4tm
1	0	I love to hear @BTS_twt on the radio. @MostRequestLive , could you please play #WasteItOnMe by @steveaoki feat. #BTS on #MostRequestedLive ?
1	0	“When is the appropriate time to use sperm confetti?”
1	0	17-4-2 since mid January. Nice. #LetsGoFlyers Own the #Isles #Voracekd
1	0	A CA State Championship in Ryan’s last High School game as he leaves the court for the final time. https://t.co/DP8VsTAx9v
1	0	Do you think that we could ever be more? More than a one night song? @frankcarter23 &amp; The Rattlesnakes #spraypaintlove @ Fort Worth, Texas https://t.co/y0nIjnvVIJ
1	0	If you're a Sally/Myra fan... you need to watch the next 3 weeks on @hollyoaks.... every last minute. #Syra #hollyoaks
1	0	mee6 premium is the worst thing that has ever happened to discord, so you guys know any other level role bot things?
1	0	Imagine the agony and depression of people who loved Gaara when he died, back in 2007 when Shippuden was still aired weekly? DAMN THAT HURT. I can say bc I still fuckin' cried during that arc even if I was already spoiled that he was revived.
1	0	@DineshDSouza Tell that to the soybean farmers. LOL
1	0	All the love from "GALATI" #nickkamarera❤️ https://t.co/N5ruzScF53
1	0	i may look okay... but on the inside. i see you farting on the sidelines
1	0	@ITalkFortnite can we get changeable colors for the six string tho? I love it but the pink looks weird on a lot of outfits I like so i would like to have the ability to change the color
1	0	Both my uncles are so drunk they keep saying the craziest things 😂
1	0	@kangkwangbabe I mean...Eunbi does like the nickname Human Rose,
1	0	Buffalo scores once more to make it 4-0. Just over three minutes to go, it's safe to say the Beauts have put this one away.   #BUFvsBOS
1	0	Too many cold ones and not enough boys to crack them with. @ The Hudson https://t.co/Ogqvan0gQf
1	0	Ladies, is it just me or does ya coochie seem extra tender that time of the month?
1	0	Under the bed looking ass — attending SOLD OUT Michael Blackson at Tommy T’s Rancho Cordova March 9
1	0	The GIANTS are REGIONAL CHAMPIONS https://t.co/oNWKUJvkh8 via @Audioboom
1	0	The third silver lining isn't for me, but humanity in general.  Our very existence, as non-offending MAPs, forces people to make a crucial decision: whether to accept someone, or condemn them, for an unchosen, inherent quality they can't help.
1	0	and if you go to chapter 8, section A, you’ll see in the third line that this is fuckry https://t.co/0BiUFxzGLQ
1	0	Finished a long update, now I'm gonna work on editing the second chapter of my gods au
1	0	@AM34 The Man!!! https://t.co/7TwjzWFzmS
1	0	@_ItsMarisWorld_ Yep.  I think it’s nice that you know what won’t work for you though. I think she did too much work on the front end to figure that out.
1	0	Just finished the record. II.
1	0	@chrislidholm The ex-Wisconsin governor?
1	0	@PeanutsTina @RichLux713 @JeffreeStar Oh no! Not Helga the hog. Noooo.
1	0	Producer, did you finish all your work today? We can spend the whole day together if you did!
1	0	Our women's National Team will be signing and giving out the attached poster, after the  5km classic race on March 13th. Meet and chat with the team. Check for details regarding the location on Wednesday. @Kstewartjones @Cendrine_Browne @emnish89 @_MayaMJ @DahriaBeatty
1	0	@JohnGre56649874 @JJatFSU @WVTM13 @realDonaldTrump @POTUS Hell no. It's all about dollars and spending as much tax payers money by himself and his family to build the trump empire
1	0	The Bruins are nuts right now
1	0	If you’re in the bleachers/ stands; you’re a spectator, stop trying to give your opinions on what should’ve been called. You’re there to watch, not be a coach/official.😐 https://t.co/NAq8lrl73q
1	0	End 2: Quad-City 4, Evansville 0. SOG: Storm 26, Thunderbolts 17. Storm have to kill 1:37 of a penalty to start the period.
1	0	Ending the phone with “I love you” and actually meaning it, is the best💕
1	0	@DennyC451 @marklevinshow @dbongino What?  All you have to do is look at @dbongino sideways and his loses his mind.  Something has really gone wrong with that guy.  @marklevinshow , on the other hand, knows better than the crap he spews now, which is even worse.
1	0	Check out video for the first single from album "The Feels" by pop artist Marshmellow:            https://t.co/lTmGFHX9HD https://t.co/r8NNf6DxFm
1	0	@_steamy_mac It's the song of our people.
1	0	once a week is the minimum. https://t.co/xZpOpoG9jw
1	0	If you are in Karnataka, you can find the nearby pulse polio booth and routine immunization center's. https://t.co/ahcezsrRxU
1	0	@johncusack Probably a better candidate than Bernie. He can run as a Dem. lord knows the Dems need a few more looney tune candidates.
1	0	@OriNir_APN The Oslo Accords or eventual peace settlement will recognize certain  settlement blocs.If one dismisses this notion they aren’t really for peace
1	0	@wpstanleyjr @KyleBusch If anyone could kill Nascar attendance, it would be Jimmy Johnson, lol. Great job today Kyle!!  Keep up the great work 👍👍👍👍👍👍👍👍👍👍👍
1	0	@HackneyAbbott No. It is the consequence of the mothers’ stupidity.
1	0	@hautemessbri I can’t wait for the final product pls post pics
1	0	Silver Meteor Train 98 which departed Miami (MIA) on 3/9 is currently operating about 1 hr 45 min late due to Railroad congestion, signal issues, and speed restrictions along the route.
1	0	@AdalynGrace_ Hands down the darkest is either/both Rotters or Scowler by @DanielDKraus .  @barrylyga’s I Hunt Killers is a close runner up.
1	0	@westhingy oggy n the kecoa
1	0	@cashVoutside @taesIullaby you agreed to it when you started dating lexi. sorry i don’t make the rules
1	0	@BartWronsk @jtilander @YuriyODonnell Was discussed in another branch of the thread: https://t.co/4YKu5wCDNT
1	0	We have been asked about the Tunnels to Towers Fundraiser. The McHenry County Sheriff’s Office, with the assistance of IL C.O.P.S. has vetted the Tunnels to Towers Organization and verified it is a legitimate fundraising entity.
1	0	You know you have reaped what you have sown.  You know you are the reason you're alone.
1	0	@CedricWienin @Porgie_Porgkins Well he said the did have goats, cows, sheep and horses so they probably had cats as well. They had a dog but not a puppy.
1	0	@Lrihendry I can imagine the outcry from the leftist
1	0	@AceTrainerLiam My least favorite is "Before i start the video"
1	0	I don't know how many times I've said "The writing on 'The Golden Girls' is amazing. It really holds up. (You can see what my Saturday night is like.)
1	0	Especially the Germans, like René Spies, Dirk Matschenz, Willi Schneider — you'd think there would be plenty of third-party sources in the German press (and de.wikipedia) that would have been used to update them over the past decade.
1	0	@TSNVicRauter looks like Jacobs et al will have a job putting those Koe kernels back in the can of corn eh. Go NO
1	0	@CountDankulaTV @TitaniaMcGrath Was this before or after the seafood dinner?
1	0	@MapleLeafs @GatoradeCanada What the fuck was the end of that game? I mean, I'm glad we won but what the hell?
1	0	Blink twice if you want us to attack the birds and free you https://t.co/v0C2gA6eEF
1	0	Pretty proud of the gram story I got goin on West Coaster rn https://t.co/FIw9kF23bX 🐕🐶🐾
1	0	@AbusedRhapsody “Travis...”  Larry’s breathing stopped, it felt as if everything stopped. Tears fell down his face, coming back to his senses, he rushed forward and grabbed Travis.  “Why? Travis why in the world I—“  Larry shook his head pulling his phone out, his fingers punching in 911.
1	0	Abel Ramos with a dub🥊 Cg on the mappp
1	0	Uh ohhh.. #lookup The sky is pitch black. It is sooo dark outside. Can't see anything here except a glimspe of fading light over the west horizon &amp; a few tree shapes in the woods. A storm must be near. @kowalat @tegan4618 @Finchfieldart @Marina935home @scubadiver5 @CatharineYogi
1	0	Faolán knocked my nearly full Starbucks off the table 😐
1	0	@OlgaRonsini @MadMikePolitics @FrancisFolz You have to realize the system is not sustainable...
1	0	@RyanHillMI @realDonaldTrump Good, President Trump will get it down to zero. Maybe he will even get haters like you to leave the country
1	0	@NicsuPR @FATHERBONNET Raises hand 🖐🏻! Lol I think people also don’t realize freaknik was all sex all the time. It was a legit good time. 93 &amp; 94 were fun.
1	0	GUFON Radio Stream WILL GO LIVE 2Nite 1 Hour Later @ 11pm ET/8pm PT.  TOPICS: Men Vs Woman in UFOlogy - Where are The UFO Videos from Woman? Is there any? -- So Much Waiting For Nothing To Happen, THX TTSA! https://t.co/Ud1bueKC2p
1	0	@RCADC1 When the jury went out to deliberate, I informed the court. When the Judge came to the hospital (that one had to be surgically removed, far from my first one), he told me that he informed Jurors of situation while. Court clerk called ambulance.
1	0	@thehill Their all the same pushing a socialist agenda even with what’s happening in Venezuela
1	0	Nakakatakot yung mga 11pm txts from friends saying "gising ka pa?" Coz you'd probably end up drunk the next morning 😂😂😂 @KiiNDZ
1	0	@theresjenn @OJMLLOYD &amp; @jeiwatts - just arranged for #VisionFibreMedia to provide the #WiFi at my #Barbican #London place. It is all getting more real! #luxury #travelblogger https://t.co/HPm4ZbePaF in #Bangkok https://t.co/LOQ4m7Ik1W
1	0	@kaileyxcmb and does it like build over time or is it like you wear it in the morning and it’s gone by night
1	0	@momsense_ensues We had a real live trash panda in our front yard looking at us the other night baby Giraffe (13) named him Fred 🙄😂😂😂😂😂
1	0	@StoneSculptorJN @mikebednarski @NDP But Canadians don’t care about the governments of foreign countries; history has proven that over &amp; over again. As I stated earlier they are focused on our own governments &amp; their failures to be bothered with looking elsewhere.
1	0	@LabelSoren @EvanMcMullin @xscoutie If it does play out that way, Trump is the gun to your head. You have failed as s citizen if you don't do everything within your power to end Trump's reign of stupidity.
1	0	@LadyRedWave Why could we not elect a GOP Speaker ? Are we all that torn and tattered ? Let's turn the chase around for a change; let's chase the real criminals; liberal democrats; Pelosi is a Ding Bat Zilch who has  made a fortune off our beloved nation; she only cares for her  party loyalty
1	0	Oh wow that Alyssa Milano tweet  Why would she ever think that was ok? Or not problematic? Or not the epitome of everything wrong with White feminism?
1	0	Y now it's time for the energy show starring Ashley Tisdale. Oh, constipation.
1	0	All Cassius all the time now. Winston has taken over, as a Player of the Year does. He has 19 and Spartans with their biggest lead, 59-52 over Michigan.
1	0	@givemtheheater No video and he will most likely deny it, but is anyone surprised he said that with the history between him and MSU
1	0	@mims_words I've never read The Mist. For a couple of reasons. But I did see the movie, which I didn't really care for. I also watched season 1 of The Mist (based off the story), and I DID enjoy that. I was upset that they only made one season.
1	0	@rosieatlarge Whither the glasses?!
1	0	Seems @Wikipedia had a big spate of article creation about bobsleigh and skeleton athletes in the late 2000s (maybe runup to Torino or Vancouver OWG) but a lot of these articles were subsequently abandoned even though many of those athletes have become coaches or constructors.
1	0	We dont have to always keep up with the Jonases you know
1	0	987 Sweet tooth party boy Always buzzy Probably cleans up nicely! Smart bean! Soul of the party wherever he goes!
1	0	@SteleraK yeah I know, it's still just, wow, this looks so strange compared to the newer art. it's cool to see different artists interpret him.
1	0	During the relationship if you mistreated me or did something detrimental, you’re cut completely off and could go to hell. https://t.co/W8ZN0F8Fc2
1	0	It's crazy Cate. You have ppl out here that literally have no idea of wholesome activity ideas for 13 year olds. Legos are intellectual building exercises right? But the world my exhusband lives in means its "juvenile" https://t.co/hyvjK13eGS
1	0	If u need me ever sc isn’t the one bro
1	0	LADS I THINK I FINALLY HIT THE JACKPOT.....  changlix secret world of arrietty au with lix as arrietty ( plus chris, jisung, woojin &amp; jeongin as the other borrowers ) + bin as shawn ( plus maybe seungmin, hyunjin &amp; minho as the other beings )
1	0	@86coso @elenochle Would have been better saying that under oath than denying the investigation was happening.
1	0	“I am proud to be part of this Party. And I look forward to fighting alongside each and every one of you to ensure that we have more everyday Montanans, more Democrats, fighting on our behalf next year and in the years to come.”   - @Casey_Schreiner #MansfieldMetcalf
1	0	@cnni I like New Zealand. Too bad all the corporate/fossil fuel oligarchs destroying the rest of the planet like it as well.
1	0	@D_S_N_S sjsksjsk please be careful with your head!>人< But YES the HAPPINESS &amp; REALITY!!!!! I sent the video clip to my mother and she commented, ' Just marry each other already'. That's quite a lot coming from her, since she only likes JinV xDDDDD
1	0	@noitsnotacookie Ah! Thank you! I'm re-reading the manga and I'm at the beginning of the festival arc so maybe I'll stumble across it! 😊💕
1	0	Whew Chile jus don’t @ tajia on some dumb shit ❗️ cuz we the family , we coming ❗️
1	0	@Jay_Piff Omg you're right 😭😭 I'm keeping my ass in bed
1	0	-easing the cart as gently as possible downhill to avoid hitting any of the aforementioned distracted people or kids running without looking, as well as to avoid back injury if I have to come to a sudden stop
1	0	Guys. These peanut butter blossoms are the best I’ve ever made. Can’t wait to share this review!! https://t.co/fHY86YoM3A #chocolate  #blogger #food #review #bloggerlife https://t.co/yGr1dwvsGM
1	0	@charliekirk11 Because, you know, Jesus never said to turn the other cheek or anything like that.
1	0	What a day!  @RazorbackMBB win their home finally to continue a three game winning streak. @RazorbackWBB win and advance to the SEC championship game. @RazorbackTF wins the Indoor National Championship! #wps
1	0	The couches are getting nervous in East Lansing!!!
1	0	@raducom @realDonaldTrump Amen my fellow Patriot and boy will that day be Glorious! God bless you and keep fighting the good fight!!!
1	0	@nytimes Those who lived thru the Great Depression had a different financial mentality &amp; maturity than those who did not. They were more likely to save their money instead of invest it, &amp; less likely to splurge. I'd hope that those who went thru the Great Recession would follow suit
1	0	Like Dylan is the whole package y’all lmao. We’ve had rough spots and we disagree often but he’s kind and compassionate and understanding. He works hard and loves harder. What’s there to complain about?
1	0	Girls Class 1 Final up next to finish the night.   Walnut Grove out to a big start. The Tigers lead 15-3 on Stanberry with 3:49 left in the first https://t.co/cI2teCrvxW
1	0	⚠ The User LONJI has been respawned ⚠  » IP: https://t.co/ETkoXHl57d  ➥ You have 5 minutes to enter the server
1	0	@josephswhittle @rickygervais Enjoyed all the episodes 100%
1	0	@seasurfwind @DrFckoff @charliekirk11 @BernieSanders Kkk started with the democratic part, you sould research that.
1	0	@Rbaboorian @ClemsonFB @Trevorlawrencee He single handedly destroyed the Irish with one perfect throw after another. The TD’s to Ross we’re pinpoint    Not sure whether Love made any difference
1	0	Microsoft confirms the new Skype for Web client does not work in Safari, Firefox, and Opera https://t.co/k83tMscE2v #tech #Pakistan #cs
1	0	@SandwichPoorboy @MCU_Tweets @MarvelStudios then why the hell are you doing here?!?!..
1	0	@DPadStudio Maybe Otis changed enough to stop the world from ending but didn’t stop the loop.
