Tweet index	Label	Tweet text
1	1	Eric fucing Bledsoe lol mini lebron showing out in Brons house 😂
1	1	Didn’t @EBled2 force a trade from The Barbers Shop and now he’s cutting up LeBron’s Lakers?  #NBATwitter #FearTheDeer
1	1	Congressional Committee bringing out a witness that was recently convicted for lying to Congress, among other things... @IPOT1776 @prayingmedic @DonaldJTrumpJr https://t.co/s98CskdqOl
1	1	We are the biggest and baddest dogs on the block so the little guys are terrified. But the company is new to L.A. today was our opening day. I actually grew up in Hollywood the people who assaulted us did not.
1	1	Amazing tweet from the President of Planned Parenthood. #selfawareness #abortion  https://t.co/BeeXOOb4Q3
1	1	#LineOfControl is a place...where things are generally out of control   #Tragedy
1	1	Weren’t you Tristan’s mistress? @khloekardashian  #Karmasabitch
1	1	#WelcomeHomeAbhinandan  People bursting crackers Dhol, music, dance...???   Also note Squadron Leader Siddharth Vashisht who was pilot of the Mi-17 that crashed in Budgam on Wed. was cremated in Chandigarh on 1st Mar 19
1	1	@ShekharGupta Still you thinks it's a peace gesture....
1	1	@wvjoe911 @CMarPA he must have them growing out of his leg or that gun was deliberately aiming for 'em
1	1	@SebGorka I laugh at the  and Stupidity of People like .@AOC  .@TheDemocrats are (in reality) are putting forth the best border security (#BS) plan ever.  Why?  Because #Nobody, will ever want to cross the border to come to America should we become a Socialistic Country.  #Backfire https://t.co/GlDnvyIzdQ
1	1	@reicurran Oh c’mon we will just bail every Corp again like the @CPC_HQ did and the corps never paid it back. #LOL
1	1	If there is any example of hatred consuming all thinking capacity, it is this person. In his mind, Animal Farm lines match BJP. All the while, he is an admirer of comrades &amp; communism, just because they are anti-bjp.   https://t.co/Ig5xUKBAym
1	1	@IsraelHam @Fox35Danielle They’re too busy crying about trump and telling people that he has no experience in politics.  https://t.co/S96IeJEOHH
1	1	Going live at 10PM CST with more #StarCraft. Continuing the Terran campaign. We just discovered the Confederacy was using zerg to attack colonies. Now we get orders to save a confederate general from a zerg attack.   #RETROGAMING #Terran #YouRequireMoreMineral #ThisisJimmy https://t.co/zlWW6hgj7K
1	1	Anyone notice how @AOC behaves like a dictator while accusing @realDonaldTrump of being one? Oh the
1	1	Raptors fans screaming we the north when the Trail Blazers are more northern than they are
1	1	@TonyBrunoShow @danforthfrance Says dude from philly   America’s poorest big city
1	1	A HOME IS NOT FOUR WALLS BUT TWO ARMS...WHAT IS UR HOME IF U CANNOT OFFER UR ARMS TO ANOTHER ARM IN THE FOUR WALLS
1	1	Pakistan &amp; their lost cousins in India call Indians "lynchers". But finally Pakistan ended up lynching their own F-16 pilot Wg Cdr Shahaz-ud-Din mistaking him for an Indian pilot...!!!  #IRONY  👏👏👏
1	1	At the gym listening to @HamiltonMusical and Helpless comes on.  #noshame #HalmilTON
1	1	@PeterMoonlight Hahaha! This was meant to be an ironic tweet. No need to apologise!
1	1	@jsolomonReports @MsAvaArmstrong Funny. That’s exactly how many states HRC lost in election in 2016.
1	1	#pointandlaugh of the Day NY Finally finds an Abortion it objects to  #NYC #abortion #amazon https://t.co/DOrGOuXA5W
1	1	Don’t know where Keith gets his information from but he misquoted @AOC on Tax breaks when she was talking about Subsidies which IS giving money 😂  #3shotsoftequila
1	1	Day 2 of not seeing Tigers fans tweeting about sombreros 😂  #butbutbut
1	1	@cajegroup @trommer_drew @DraftKings Unless you want to bet on a game?
1	1	#easter is coming kinda #tolkien #pun  thing  "The Return of the King" https://t.co/CDDPtk6U0U via @redbubble
1	1	@UdderBS @fuelpump32 That’s a good analysis. As CMS was the birthplace of the(Humpy Wheeler’s?) Pre-Race  which turned an adjective into a noun.  I always thought many non-serious race fans came for the wild Pre-Race show rather than the race itself. cf:Re-Creation of the Granada Invasion.
1	1	Oh, but Anti-Semite #Democrat Ilhan Omar's OWN Religion passes muster, apparently &amp; that's Islam.....  So it's just Judeism +Christianity she so despises. She's an utter #Hypocrite.    #HateSpeech.       #GoBackWhereYouCameFrom https://t.co/tmIW8FTy2C
1	1	Um, don’t you mean Lil Kim?  https://t.co/FzC4cwK3Pm
1	1	@Glinner "Our existence is not up for debate" says the group comprised of misogynistic men attempting to silence women.
1	1	@gatewaypundit @cristinalaila1 A Jew committing a hate crime.
1	1	@GeorgeTakei wait until the estate tax comes in and all those millions they sold their souls for go back into government coffers to pay for all the things they opposed like universal health care and public education!
1	1	@EWErickson decided to support 45, supporter and excuser of murderous dictators, even though E knows 45 is morally reprehensible because, wait for it, prolife.  #GOPHypocrisy #GOPhypocrites https://t.co/VTtKLTBUvk
1	1	In Pakistan, PM hs no power. Like CM in Delhi #UnionTerritoriesInIndia In Pak, Control is with army. In India control is wth PM thru Governor. In Pak they use fringe groups like Jaish to unleash terror. In India BJP uses fringe groups like VHP, BajrangDal to unleash terror
1	1	@waltshaub @AshaRangappa_ https://t.co/38xQWvhkiO  Check this out.
1	1	Can't tell if watching #theirABC serious #ClimateChange documentary or Roland Emmerich's 2012... All these people need is an 'END IS NIGH' sandwich board and our tax dollars would be well spent on . #auspol
1	1	@grandegoalsx “Sex isn’t the only thing that works”   #RoboCop #Simpsons  https://t.co/aFQT3hHHyT
1	1	Have I just encountered peak ? This appears to be a YouTube ad, popping up during the video, advertising ad blocking. I think It's time to go home... https://t.co/HzXYL0fWNO
1	1	@PPFA president says that removing a son or daughter from their parent can cause harm... go figure what abortion causes.  https://t.co/FEHoZTRKbV
1	1	@AmbJohnBolton Umm... not sure, um ... uh... Do you know what these words you use are, and how they work? #wtf ? #isthisajoke #wordsdontmeanshitanymore
1	1	@LydiaNusbaum Omg I know!!! That was literally the first thing I thought about when it happened!
1	1	Life can be defined in such an artistic way as well.  #writer #jawad #writes #urdu #urdupoetry #urduposts #poetry #shairi #shayari #poet #rekhta #Pakistan #Lahore #islamabad #words #lines #today #evening  #relationshipgoals #relationship #zindagi #... https://t.co/5QIf9Lfd3u https://t.co/E73acSzL2E
1	1	@bungarsargon #IlhanMN didn't condemn Jews. She just brought the issue of Israel's lobby control of Washington to light https://t.co/yf0h8ztnGK Thus they smear her with false antiSem label https://t.co/yxpWyXlmc8 Proving her point.
1	1	Nobody:  Me: This meme is getting old, fast.
1	1	is often lost on #fanatics.   All the more #hilarious! https://t.co/RGT3LeBh5d
1	1	Can anyone else see the irony of @wholefoods asking customers for cash donations to end world hunger? A FOOD STORE owned by the richest person on earth is asking the working class to fix the problem. Stop virtue begging.  #SocialistSunday  @benshapiro #FoodForThought
1	1	@reesetheone1 Shorter Hillary:  #SmashWhitePatriarchy  Electing her as the first woman president after the first black president was the true revolution.
1	1	I applied for a service vulture for my anxiety. The application was sent back with the word no and sent back via pigeon mail
1	1	@Alyssa_Milano She just isn’t a white woman.
1	1	@RickPaulas It was Hitler’s blueprint first.
1	1	@DonaldJTrumpJr The left tells us if we watch @FoxNews we are the ones being brainwashed..
1	1	Such  (of #hope-lessness) and that's consistent with both communication with and existing with knowledge of 2 times apart - and that there is. I guess, these conflicts are often solved with that quizzical phenomena?  https://t.co/Kghy9m5wVe real #timetravel happened https://t.co/qjFQol7bPM
1	1	Shearer discussing the need to stamp things out.   #motd2  https://t.co/jRVGp5WOKC
1	1	@ltofmiddle @WayneCAlderman @_SJPeace_ Maybe the  is lost on them 🤷🏻‍♀️ but don’t worry 😉 I laugh and laugh 😂
1	1	Story so far... #ManUtd sold3goals 2 France... #Arsenal went back there2buy them goals back n @ d weekend #EPL sold united those same goals but 1 less.. #Life n its
1	1	Today I mixed vegan protein powder in cow milk and laughed at the irony.  #laughter
1	1	When you REALLY want to keep reading @sleepdiplomat Why We Sleep book...but you also know you REALLY need to get a good nights sleep yourself 😴#sleep #conundrum  #sleepwins #knowledge #book #sleepmedicine #reading #learning #sleepscience
1	1	Great performance today, good 3 points. Wouldn’t it be ironic if united beat city to hand us the title!!! #lfc  #lovefootball #totheend
1	1	Well played, @Walgreens! BRAVO.  #isntitironic #decisions https://t.co/9q48EoU4rl
1	1	They can and do wear those BECAUSE of the Constitution.  https://t.co/H3AciWZWgp
1	1	@EstherMcVey1 It's not a question of "agreeing" with the article or not. Your intention was to suggest that it would happen if we stayed in. #ProjectFear
1	1	@tauhenare Only people don't see it and that is frustrating, and funnily enough that is the  of the situation.
1	1	@loveablemosa @MrBitski @rosiemarybush Point of order; you didn’t tell her “the truth”, you gave her your opinion. It’s not a fact. And retweeting your own tweet? Didn’t you get enough attention from it an hour ago?
1	1	Can’t get over the Angela Davis talk on International Women’s Day. Very inspirational, but slightly spoiled by the entitled individual arguing w/the women of colour queuing to ask Angela a question. When challenged by FOH staff, he then asks ‘is this cos i’m a white man’
1	1	@tauhenare The  I see .. how can they steal ...something we stole? And how can some people be aggrieved when it was never theirs to have it stolen.. just my thoughts
1	1	From a cat perspective: a game under the angel` wings protection.  #humour  #philosophie #cats #pictures #Angels #travelling https://t.co/XgWmykuoqW
1	1	@StateStreetGA Hands on hips is defiant in children. Women do it rather to accentuate their hips as a sexual signaller to potential mates she is fertile and available.
1	1	@Xadeejournalist You asked her, thinking that she is a journalist too, but I wonder where will all such personal-hate driven people take #journalism to. This is bizarre! And  is all forms of #media are ready to fill up space with any kind of crap.
1	1	Imagine the  of life. Real Madrid have scored all of their penalties this season, while Real Valladolid have missed theirs.
1	1	@DonaldMurray56 @NLFerries I am now curious to see how bad it is.
1	1	Someone date me ironically ahha
1	1	In Malda and Murshidabad districts alone, the minority voters’ strength is nearly 52 per cent and 66 per cent, respectively  #LokSabhaElections2019
1	1	There’s a very familiar rift in the middle of that 22 song. Sounds like Duran Duran Ordinary World... #dwts Don’t want to get kicked out of Israel for cheating ?
1	1	It costs $1,650 for a ticket to all events at the #SXSW conference to listen to congresswoman Cortez talk about the evil of capitalism.  #IRONY  https://t.co/K1kYZuqNhZ https://t.co/bdQjL3Ew5M
1	1	@SamuelBiagetti @phl43 You just take all the time you want to research a case that unfolded just that fast while we discuss how use of force should be evaluated.
1	1	OGS thinks it was a harsh pen... Hope you feel  exactly what every other teams feels playing at OT.  #AboutTimeToo #ARSMUN #Arsenal #AFC
1	1	Not quite the same but #4949undefeated ended by a dodgy penalty. #manutd have the #cojones to complain about #ole and his great start coming to an end thanks to a dodgy penalty!..  and by the way to all the #idiots running on the pitch #STOP #actyourage #reprobates
1	1	Dr house once said “ I’m a people person “
1	1	@GOP @marc_lotter What this is@really about is taking a truthful statement about the Israeli lobby and tirning it into Islamophobia
1	1	"Forcibly removing a child from their parent Is wrong" ... Says the president of Planed Parenthood   #ProLife #AbortionIsMurder https://t.co/mgSYXb3vPt
1	1	#Repost sirpennypacker with make_repost ・・・ 🤷🏻‍♂️ #truth #elites  #ignorance #anydaynow #muellertime #ticktock — #IvankaTrump has responded to the... https://t.co/XPQ6T5iq88
1	1	@ShoebridgeMLC You are so going to hell, David!
1	1	@free_thinker  The only duffers who are saying #Democracy in danger are #Communists and #Jihadis ...
1	1	Those who were being blindly supporting #SurfExcel ad till yesterday are getting hurt for election dates clashes with #Ramzan
1	1	@JCPSKY can you send me the contact information for your communications person. I’d love to connect them with the @AndyBeshearKY so that they can launch a campaign against corruption and bribery.   https://t.co/9oHkCOl3V8
1	1	Went to pick up some rodenticide for work,  and a cheeky rat had shat on top of the tub!   https://t.co/M99P2i10Pd
1	1	Just hope he's put in a cell with some other Villa fans, He will find out just how tough he really is, being their bitch.  #onlywhathedeserves https://t.co/J4tfMnSbR6
1	1	@Lindafblue Gosnell and Northam gave testimoney to the values of Democrat run states like Rhode Island. Only the black guy is a serial killer.  @LGillheeney @CitizForLifeRI @kathyprojo @tednesi https://t.co/vYYvelA9lH
1	1	@RepCicilline @HouseJudiciary I know where my @Potus stands on anti Semitism but not @davidcicilline #RhodeIsland  @RIRepublicans https://t.co/Os86UuGRKB
1	1	@DonaldJTrumpJr @TuckerCarlson LOL!!! It is funny when the Trump's and their sycophants don't realize the #IRONY in their posts.   Idiots.
1	1	My FB Page exploding with: “I’m not a troll”, and “don’t comment here, it will increase his engagement”.  😂
1	1	@That1WelderGuy @JoshuapBoston1 @Joshua20999105 @Rialisms @FUNimation You do know that monica blocks people as well right? And he answered a question and claimed he was petty RIGHT AFTER being petty about an answer?
1	1	@Firsou @su_js1 @normonics @trishankkarthik @imleslahdin @Jaffer22915438 @nntaleb @gfrbarbieri @geoffreydgraham @justinowings FDR consistently ranks as top ten president of all time. Academicians love fascism, when it is on their side. ?
1	1	This is a thing of beauty. #OccasionalCortex #Socialism  https://t.co/mJwD1kFEzv
1	1	THIS. 'Trump’s cruel policy to deter immigrants... drew attention to possibility of migration. Result: surge of Central American families traveling to #USA; number crossing the border far higher than a year earlier.'  #humanRights https://t.co/45RJwlHP4l
1	1	@AboutElizabethM @AOC Umm that woman is literally calling to steal my money at the threat of violence because she thinks that wealth is a zero-sum game... 🤔
1	1	@kylegriffin1 THIS is rich: “Democrats, meanwhile, argue it’s evidence of the Trump administration weaponizing law enforcement to target its political rivals.”   #projection
1	1	@ClimateBen @UptheCypherPunx Oh but Hollywood is all over it. ?
1	1	@Voters4Kasich @POTUS A Holy book signed by the devil himself.
1	1	We spend 20+ years of our life to write a 2 page resume.   #copied
1	1	These same young Dems pushing socialism r cussing us for “collusion”! LOL! With whom would Russia MOST want to collude?! Hint for those younger than 30: Russia used to be the USSR—Union of Soviet SOCIALISTS Republic #smh
1	1	@markroper99 @andywigmore @Nigel_Farage @gavinesler Lol, and then you go and spel speling with two Ls.
1	1	But that doesn't include her constituents....who ARE the COUNTRY!  #tweetlikeDiane #stupid #Brexit https://t.co/y8UJcxFLZJ
1	1	Good morning everyone, Just a quick Hello from 's. If you have a minute why not come by my Etsy shop. https://t.co/rLOUHhvrmw https://t.co/UrCxC0uN2Q
1	1	@AncapIsNotReal answer the question " stfu bitch boy" doesn't sound like the answer and doesn'r sound like I got owned. sounds like
1	1	No doubt tweeted from a device containing lithium, rare earths and gold  https://t.co/GNPy3nI35h
1	1	The 2015 document from @George_Osborne and @sajidjavid that scrapped #ZeroCarbon buildings was (of course) entitled 'Fixing the Foundations' . If  @PhilipHammondUK has an opportunity to fix the walls, windows and roofs, it is an opportunity that should be seized. https://t.co/4Fw1kmj8Xs
1	1	@63red &lt;— lets Trumptards fund their “safe spaces” LOL.
1	1	So I went to the spa instead. Soul saved. #haha #laughter #fun  #literalists #metaphors #sheep #humanrights #thailand #bkk #dj #producer #healer #vibechanger #acupressure #reiki... https://t.co/567HzklYn4
1	1	Great Britain: colonised the world then tore itself apart over the issue of immigration. #EURef #Brexit  #Karma
1	1	I like when it’s a dog photo you don’t really have to comment  https://t.co/HQ9tvvpgFT
1	1	Feelings don't trump rights,  https://t.co/yhTTbq5B2t
1	1	Me: can you stop talking back to me please? 5yo Son: It’s called back chatting  Me: 🤨
1	1	BEAUTIFUL TRAUMA 🥢 #CONTROVERSIAL #IRONY https://t.co/wH3OqQ4fYT
1	1	So if #OBL living a similar distance away from the Pakistan Military Academy let the world to conclude he was in bed with the Pak mil, what shall we conclude from this?  #karma #coincidence - ‘Taliban leader Mullah Omar lived next to US Afghan base’ https://t.co/MZZol8v637
1	1	@PlusIsTheFuture I totally agree with @KevMatthews007 and not seen much. Swings and roundabouts I guess. Plus the wind and the rain are part of your 'walk on' anthem...
1	1	@Actor_Siddharth Explain this logic - #Hindu girl shud get converted if she is marrying a #Christian or #Muslim. Again #Hindu boy also shud get converted if he is marrying a #Christian or #Muslim or he shudn't interfere in their religious #belief  What kinda  is this ??
1	1	Says the shill whose plan is useless unless the wind blows.  https://t.co/hcc8auaNNq
1	1	Oh my ! @GeorgeTakei @WilliamShatner 😉   @StarTrek VI end scene   Kirk: Well, once again, we've saved civilization as we know it  McCoy: And the good news is, they're not gonna prosecute  Me: It's a good job we stopped  @twitter &amp; climate change in the 21st century 🖖🌍: https://t.co/j061MgfICQ
1	1	Says lying shit who treats everyone with contempt... 😏  https://t.co/v4KLPreSrr
1	1	I am seriously failing at English in my tweets this evening... OML, is my latest faux pax!   Sidenote: I'm trying too hard to make up for my mistakes!
1	1	@ciaraobrien What gorgeous human beings 💕  (just in case 😊)
1	1	Alexei and Nicholas killed as a result if the 1917 revolution . So young to have paid such a price for an ideology that died a death in Russia anyway. Replaced by a new Elite. Putin now in golden palaces. https://t.co/kjunIabJbS
1	1	Do you ever just sit there on a sunday and just say to yourself. "I wanna listen to nickleback?"   #nickleback #music #comedy
1	1	Ladies and Gentlemen , The Party shouting #DigitalIndia  , #Aadhar  r safe in their Hands ( ultimately it's govt duty to protect ppls data ) , can't even keep der official website safe . 🤣🤣🤣🤣🤣🤣   #FingersOfIndia https://t.co/IGmxPTkEj9
1	1	Paradox: You can't find yourself until you lose yourself!  #MondayThoughts #showerthoughts #MondayMotivation  #LifeLessons #REFLECTION #think #Thinkingaloud https://t.co/SGb1ci04DB
1	1	*In a school somewhere...*  Admin: Your students should be more INDEPENDENT! Let them lead!    The same admin: BTW it’s 10:03... you should be w/your 2nd reading group for exactly 20 minutes before moving into the writing program  Because
1	1	When someone basically espouses capitalism as evil while celebrating its byproducts, it's hard not to compare to people who rail against the Western world via its technological byproducts.
1	1	Starting the week off right  #iregretnothing https://t.co/qrBvxsZQtK
1	1	Who actually pronounces the word comfortable correctly  Com for ta ble 😂 it's one of the most uncomfortable words to pronounce  Needs a rebrand!  #whyamitweetingthis #losingmymind  #ishouldbeasleep
1	1	@PrimeTuukkaRask Guy with “Tuukka” and Bruins pics in his profile is disappointed about what another Boston team does  😂😂
1	1	Aye @kanyewest you my nigga, and I totally understand what u could’ve meant by your slavery comment🤷🏾‍♂️ BUT nigga, The irony of you saying slavery was was a choice, and your retirement isn’t is hil-fuckin-Larry-yus!!! Slavery was a choice, and you fighting for your masters.
1	1	@campbellclaret From the biggest spinner in recent memory
1	1	@traceyr @Senator_CFW @zalisteggall Totally.  The  lost on our reactionary Govt is that our education system, despite #LNP’s best efforts, is informing our students about #ClimateChange and informing their actions.
1	1	After putting it to the people in 2016 and not liking what the people decided @DavidLammy now wants to stick it to the people. https://t.co/b2APhSrjcv
1	1	@Peston @DidierDelmer "You are unlected [sic].  We are the subject of The Queen"  Spot the . 🙂 https://t.co/frSwRA6xeD
1	1	@hansmollman He blocked me because I said once (without @.ing him) that he wasn't funny. Turns out he searches his own name... and gets offended at what he finds.
1	1	she haz itz https://t.co/MnZqUonPcl
1	1	It's always National World Something Day. We're celebrating the most mundane shit imaginable. We need a national not a holiday day.   #NationalNappingDay
1	1	. New FWD BMW 1 series to be built in the UK. Old RWD 1 series stays in Germany. #DespiteBrexit https://t.co/BaDcKGWa2G
1	1	IDS on the backstop: "Better to know what we are voting on than it is  to rush that vote and repent"
1	1	Look who needs a “safe space” now  https://t.co/9bNKspaR2t
1	1	@EstherMcVey1 Is this about politicians bare faced lying?
1	1	: not bothering to listen to a song titled ‘Indifference’.  Actually that’s more like synchronicity; irony would be a specific and deliberate choice to hear that particular song...
1	1	Claims I am an "anti-atheist" while being an atheist and then insults my avatar while claiming I am stalking someone by NOT commenting about them for months yet here he is commenting to me again defending Dean's nuts...  #atheist #LOL #selfownage https://t.co/J7Z20wqG65
1	1	@seanhannity "Idiotic tweets." Yeah, your boy and #cult45 leader has a few of those, Shawn. No, rally.
1	1	@neena__p He's a complete narcissist. He can't admit he's wrong. Apparently, telling dumb lies that obviously no one believes is preferable to showing any perceived 'weakness'.
1	1	Come to think of it, I do that too. (Err...I "don't" that too?) Also, just figured out what to do with an idea that had been rattling around in my head but was too short the way I was seeing it, so that's cool. https://t.co/J3FwxkDZua
1	1	@ParkerMolloy @JordanPayton @AOC Wait, the guy who said Kings legacy is his image not reality is having the same thing done to him?
1	1	News outlets provide eyes to advertisers to create shareholder value.  Nothing draws more eyeballs than conflict. #humannature  #rightandleft https://t.co/jz7R6DLXB5
1	1	@the_dugs_bawz @NoMoreTrust3 @topcatday @Prole_Meme_Labs @GerardBattenMEP A@mainstream media outlet. Again.
1	1	@MariamVeiszadeh Ipso Facto, oppression of women doesn’t mean equality for men.
1	1	@chuckupd @tljones1908 @keithboykin @JulianCastro White people got checks just for being white for centuries...
1	1	@IlhanMN @FoxNews But you talk about foreign allegiance...  #Hypocrite https://t.co/UBMDhxEUl6
1	1	@caldernet @jacobsenphoto @MSNBC @claireatki @davidgura It wasn’t a joke, it was a propaganda.
1	1	@tonyposnanski @TomiLahren I think the concept of  is lost on you if you’re posting this in seriousness
1	1	@Travellincanuck @patriciaannmcd2 @AndrewScheer ^^ Instead, you'll vote for an insurance salesman.
1	1	: A long article with no visuals, explaining (with great detail) the importance of using visuals.   #YouProvedYourPoint
1	1	@MirrorFootball @StanCollymore Just when I thought you couldn't get any more ridiculous!!! The wife beater pipes up about abuse!
1	1	@POTUSPressPool @MattMackowiak @juliemason Radio show host and GOP "strategist" mock @AOC for her depth of policy knowledge and, apparent, cult appeal.  that the orange clown wasn't mentioned once during the mockery. Thanks for the yuks.
1	1	Hipster complains a study saying hipsters all look the same is false. Mistakenly claims they used a pic of him without credit because “it looks like him and he has a similar shirt.”   https://t.co/2ca2jxJQdS
1	1	A student emails the entire department email list... to ask to be taken off the list
1	1	Recent pic of Costa, looking absolutely jacked to the gills and now @YoelRomeroMMA outing him on the @arielhelwani show.  #scoop
1	1	@TuomasPernu @DavidLammy 👏 Exactly right. Over 17 million people voted Leave because they’d like their passport a different colour. Oh, and the magic hypnotising bus. Hit the nail on the head. Take a bow
1	1	Well @YouTube you've outdone yourself on creating ironic memes! This is too perfect.  #truth https://t.co/ylOWHQNe6o
1	1	@theblaze Funny how they're all for higher barriers  #BuildTheWall
1	1	Nothing in recent memory has given me more joy than learning that the #MAGA idiots have an app now to tell them which establishments are safe to go to for Trump supporters. Dare we call them... SAFE SPACES 🤣🤣🤣 POOR SNOWFLAKES!   #Snowflakes #Trump
1	1	Men who pre-hate Captain Marvel prolly contributed a lot to the box office numbers.
1	1	@mbna .... More funny business going on. The "funny" part is that  had no active session .... I just clicked on the link from #MBNA public facing site for the feedback form, to tell you about a different crazy error message just encountered, while trying to make a payment  https://t.co/vFWPS4hj3r
1	1	#Danny just used the #kword. #dannyk  Had no idea he was "white"
1	1	@LindseyGrahamSC Glad U.S. taxpayer money helps Israel fund free college and universal healthcare....
1	1	The  of the @RSSorg @BJP4india @NarendraModi #MohanBhagwat @Amitshah Govt. The Farmers are the #BeastofBurden Whereas  The Cows Are The #Feast of #Politicisation  The #Farmers have to resort to #protection  of the #Worshipped #cowx from the #law  #Farmers #farmersonroads https://t.co/MAy0ByMQSK
1	1	@PinskyZinsk @thehill #GreenBook  When you think about it, THIS IS HILARIOUS!
1	1	The Irony: We're trying to teach Women Rights to a society that doesn't even understand Human Rights Yet!   #WomenRights #HumanRights #allibhoysays
1	1	@SDdanHUTCH @ex_harvest @Yael_heart Also, filed under  ... when you go to the Lakewood Chapel website, your computer tab will read "When one door closes God will open another".  Alrighty then.  (And PS: that's another of my pet-peeve "Bible verses" that isn't in the Bible.)
1	1	@momof2dinosaurs @renosaurxx @djt10 @heather_mh18 @and_kell You believe in the vaccine inserts but not the CDC or the studies that say vaccines are safe.
1	1	@Pepper6012 @s Sad to hear but it’s good so many were driving the conversation in the right way. That account actually DM’d for somehow “throwing them under the bus” or “minimizing” which is  since the original reply he gave was minimizing and not listening (see pic). #bias #WomensDay https://t.co/HBZ5k9xZ2E
1	1	@GbengaGOLD @temiokomi Someone reminded us that when the colonial powers arrived, they observed a region didn't understand the concept of clothing yet we have people shouting bout education
1	1	@karmel80 Interesting.. but when Google's algorithms say so, it must be true :)
1	1	@JamesPearceEcho @ArmBabayan Slating foreigners whilst working for bein sports
1	1	In early 2015 as Cambridge Analytica was working on early stages of the US presidential election and Brexit was gearing up SCL was providing training for NATO on countering Russian propaganda @EmmaLBriant  https://t.co/nyXYptcYMK
1	1	People don’t like to be treated the way they treat you.  #gofigure #isntitironic https://t.co/saHWh4P9mR
1	1	@nancycfu The funniest thing is the Tudor dynasty wasn't Medieval it was Renaissance hahahahha And you're callin' me the dumb one haha The  is strong with you. I'de expect that from a person with a 90's cartoon pic 😂
1	1	I'm baffled at folks who dare to say that what Windows 10 do to "collect data" is "unconstitutional" when they too stupidly clicked "Agree" to the TOS, EULA &amp; other boring agreements without reading them.
1	1	@emileenshaw ....but, donuts will kill them.
1	1	@IlhanMN @FoxNews Amazing how you are always the victim. Why don’t you apply to same logic to yourself and your Anti Semitic statements.
1	1	@mynamesisbridge Sure this Gov., sanctioned  the dismemberment with no pain relief, of living babies in their mothers wombs and their remains incinerated and many celebrated  #equallysad rip baby Belle
1	1	It's national napping day. Literally one of my favorite activities. And, of course, today I will not be able to participate.  #nooo #nationalnappingday #momlife https://t.co/7P4sfSxlDY
1	1	Listening to @benshapiro Sunday Special (ep. 41 w/ @arthurbrooks) discussing the merits of outlawing technological advances like self-driving cars to preserve driving jobs ... and this happens:  https://t.co/VumhIeBNUP
1	1	@RoArquette @ProudResister Did he just say "Oh my God,  yes." Hahaha.....
1	1	Oh the  https://t.co/s2T1jH9cZc
1	1	@krassenstein @Outback @ZeroWaterFilter @Progressive @CapitalOne @mitsucars @GreatCallInc @onepeloton @Coravin The people boycotting @TuckerCarlson are probably socialists who don't buy their own goods and services now anyways.  The same people boycotting Tucker probably don't pay their own rent.     😌
1	1	Au revoir, et merci pour tout, Bruxelles!  Good bye and thank you for everything, Brussels!   #belgium #travel #lastday https://t.co/cCyvm0rS7M
1	1	As Brexiteers are oft to say ad nauseam - a people’s vote - we’ve had one already- what do you want best of three?   https://t.co/0vcSmuID8X
1	1	@0_hawkeye And lots of people want someone as their PM who has released a terrorist
1	1	#rolereversal today  if you guess who’s getting paid today, you’d get it wrong 😂🤪🤓 #reenteringworkforce #homeschoolfamily https://t.co/b6tSt862rB
1	1	Smear campaigns contradict basic principles of future mutual benefits and cooperation (liberalism as well as business). So I’m going to undermine / attack you then somehow be your best buddy again? Classic #EgoPlaybook #Trump with #XiJinping #KimJongUn #Trudeau #Macron
1	1	Quote of the week.   #life #counseling #whereveryouareatinlifeletsmeetthere Travis Dale Counseling https://t.co/UwKSg8VIl7 https://t.co/JCvGHHqkZR
1	1	The #problem is that once the rules of #art #are debunked, and once the unpleasant realities the  diagnoses #are revealed and diagnosed, 'then' what do we do? ~ #David #Foster #Wallace
1	1	Quote of the week.   #life #counseling #whereveryouareatinlifeletsmeetthere Travis Dale Counseling https://t.co/UwKSg9djJH @ Travis Dale Counseling https://t.co/nSsXCGmA2l
1	1	@rburton @ChuckRossDC @jeffgiesea @jack @joerogan Soo will J get suspended? &gt; Harassing kids in every school?
1	1	@waniriffat  of civilized #world
1	1	@TacomaFire I was behind Chief 5 inbound to #Tacoma from #Puyallup this morning.  😁 Hope the patient will be okay.
1	1	2\2 #PM's reading in Westminster Abbey  abounds: 1 #Corinthians 12: 14-26 ' The eye cannot say to the hand, “I don’t need you!” ' (the point of the metaphor being that you cannot separate a unified whole - PM reading this re The Commonwealth but arguing opposite re EU 🤦‍♂️)
1	1	@talkSPORTDrive MOTD2 condemning Fan violence and then showing Eric Cantona pic with thumbs up and then  showing one of his goals at the end of programme #DoubleStandards #hypocrisy
1	1	1\2 #PM's reading in Westminster Abbey  abounds: 1 #Corinthians 12: 14-26 'Even so the body is not made up of one part but of many... Now if the foot should say “Because I am not a hand, I do not belong to the body,” it would not for that reason stop being part of the body' https://t.co/SekBU3qhXN
1	1	@MichelleDewbs Judging by some of the #Labour and #Momentum supporter replies, they are proving you 100% right.
1	1	@thermopanda_xl Was that your attempt at an answer? reading comprehension clearly isnt your strong suit. If it was, you'd know I dont believe vaccinations cause autism. But please, tell me more about contradicting my pre-existing delusions.
